,post_id,date_comment,text_comment
650,1005,2023-06-30 18:08:13+00:00,"Некоторые фото, если не приглядываться, вообще на векторную графику похожи)
Вот он, современный дизайн."
651,1005,2023-07-01 04:29:24+00:00,Вчера влюбились в город! Каждый уголок по нашему духу🫶🫶🫶
652,1005,2023-07-01 04:30:37+00:00,Поездку хочется к вам повторить!
653,1005,2023-07-01 07:31:57+00:00,Мы всегда будем рады встретиться вновь 🫶
654,1005,2023-07-02 11:33:19+00:00,Красота в глазах смотрящего!
655,1005,2023-07-02 19:15:09+00:00,А где то ещё это чудо)
656,1002,2023-06-29 13:01:39+00:00,Планируются школьные акселераторы от Иннополиса?
657,1002,2023-06-29 14:17:58+00:00,"Привет! Я руковожу студенческим акселератором ДУС, но вы также можете подать заявку, мы рассмотрим в особом порядке и если идея понравится, предложим бесплатную программу обучения и ментора)"
658,1002,2023-06-30 13:18:35+00:00,Спасибо большое)))
659,997,2023-06-27 15:22:39+00:00,Чётко 👍
660,997,2023-06-27 15:23:45+00:00,"Ребят, есть кто нибудь из поступающих или кто уже поступил в университет полиса? Хотел бы обсудить некоторые вопросик  посчет зачисления, если не сложно"
661,997,2023-06-28 13:02:12+00:00,"Добрый день! 
На детской площадке в парке, порваны тросы. 
Отсутствует указатель заезда с М7, на Буинск и Ульяновск есть, на Иннополис нет, много туристов посещают."
662,997,2023-06-28 17:51:09+00:00,"Всем привет! Хотел поинтересоваться, а гейм дев индустрии нет у вас в Иннополисе?"
663,997,2023-06-29 07:52:36+00:00,"Добрый день!
Уже заказали новые троссы, спасибо за сообщение!"
664,997,2023-06-29 12:38:52+00:00,У студентов Университета Иннополис есть своё сообщество @gdevenings. Они проводят мероприятия и участвуют в соревнованиях
665,995,2023-06-23 14:58:26+00:00,Hp говно... Увы и ах
666,995,2023-06-23 15:20:43+00:00,Пэ
667,993,2023-06-21 10:38:02+00:00,🔥🔥👍🏻👍🏻🫶🏻🫶🏻🫶🏻
668,993,2023-06-21 10:44:39+00:00,"Уважаемая модерация, подключите пожалуйста бота который будет очищать комментарии от спама, а то тут очень много сомнительных инвесторов развелось)"
669,993,2023-06-21 11:10:19+00:00,Рил надоели уже
670,993,2023-06-23 13:08:29+00:00,Цены очень уж завышены😳
671,993,2023-07-05 10:54:22+00:00,"У меня вопрос к жителям Иннополиса. Расскажите как вам живётся в этом городе, всегда хотелось услышать мнение жителей, почему вы выбрали именно Иннополис для проживания, а не другой город?"
672,992,2023-06-20 09:57:17+00:00,"Не только плейлист, но и целый мир звуков для нас открывается. Лето - время тепла, мелодий и беззаботных воспоминаний 🏖️ 🎶"
673,992,2023-06-20 19:23:56+00:00,@fsadasdsadasda1
674,992,2023-06-28 06:53:31+00:00,Очень классный плейлист 🩵
675,992,2023-06-28 08:01:31+00:00,
676,991,2023-06-19 08:05:14+00:00,"1. Paul McCartney and AI co-wrote a Beatles song. 2. KAMAZ's first self-driving trucks hit M-11. 3. Qrator Labs: 40.5% of Runet traffic is bots. 4. Tinkoff launches its STEM university. 5. GitHub: 92% of US developers use AI tools. 6. Entrepreneurs feel anxious about taxes, burnout, and uncertainty. 7. Epic Games gave MetaHuman Animator widespread access."
677,986,2023-06-16 15:11:38+00:00,🔥🔥👍🏻👍🏻🌅🌆🫶🏻🫶🏻
678,986,2023-06-22 13:06:37+00:00,
679,986,2023-06-22 17:32:48+00:00,
680,986,2023-06-29 16:44:35+00:00,
681,985,2023-06-15 11:14:12+00:00,А еще есть антиФродо:)
682,985,2023-06-15 11:17:12+00:00,
683,984,2023-06-14 18:19:01+00:00,какой красивый столб)
684,973,2023-06-13 12:33:27+00:00,
685,973,2023-06-13 12:33:35+00:00,
686,973,2023-06-13 12:33:48+00:00,
687,973,2023-06-13 12:34:00+00:00,
688,973,2023-06-13 12:34:08+00:00,
689,973,2023-06-13 12:34:14+00:00,
690,973,2023-06-13 12:34:20+00:00,
691,973,2023-06-13 12:34:29+00:00,
692,973,2023-06-13 12:34:40+00:00,
693,973,2023-06-13 12:34:45+00:00,
694,973,2023-06-13 12:34:50+00:00,
695,973,2023-06-13 12:34:54+00:00,Там розовая штука из охотники за привидениями?😅
